company_name,name,description,phone,email,state_code,url,language
"WAFAREX, s.r.o.",CLIMAX GmbH - Portable Machining & Welding Systems,,420-558993251,info@wafarex.com,DE,www.wafarex.com,EN
"BoldBrick, s.r.o.",,"Kontrola kvality, diagnostika s AR, propojení výsledků měření s CAD a checklisty",420-602325650,info@boldbrick.com,,www.boldinspect.com,EN
Additive Systems s.r.o.,,"Jsme dynamicky se rozvíjející firma v oblasti aditivní výroby kovů. Máme široké portfolio technologií pro jakoukoli aplikaci, bohaté zkušenosti i prověřené know-how. Jsme připraveni poskytnout našim zákazníkům špičková zařízení i profesionální služby pro efektivnější možnosti ve vývoji a výrobě produktů. Pomůžeme v každé fázi výrobního procesu – od konzultace a optimalizace designu dílů přes prototypování a výrobu nástrojů až po sériovou výrobu kovových dílů pro koncové použití. S námi budete vyrábět rychleji, s nižšími náklady a větší flexibilitou.",420-549128888,info@additivesystems.cz,,additivesystems.cz,CZ
NOVACOM,,Společnost NOVACOM se sídlem v severní Francii navrhuje a vyvíjí vakuové komponenty již více než 30 let.,33-327305353,sales@novacom-grp.com,,novacom-vacuum.com,EN
ELEME TECH s.r.o.,,,420-734156179,tomas.snopek@eleme-tech.cz,,,CZ
KARDEX s.r.o.,,,420-595701180,info.remstar.cz@kardex.com,,www.kardex.cz,EN
JOBKA services s.r.o.,,,420-601539177,invoices@jobka.cz,,www.jobka.cz,CZ
"Act-in CZ, s.r.o.",,"Vývoj a implementace systémů MES, CMMS a OEE pro digitalizaci výroby a údržby.",420-774442781,lubomir.slama@act-in.cz,,act-in.cz,CZ
TEDOX s. r. o.,,"Vázací a manipulační prostředky. Revize, servis.",420-318684100,info@tedox.cz,,www.tedox.cz,CZ
"FK system - povrchové úpravy, s.r.o.",,"Moření a pasivace nerezových a uhlíkových ocelí, tryskání povrchu kovů balotinou, prodej mořicích přípravků zn. ANTOX, speciální povrchové úpravy.",420-547357085,fksystem@fksystem.cz,,www.fksystem.cz,CZ
MRM Machinery s.r.o.,GURUTZPE TURNING SOLUTION S.L.,Prodej a servis CNC obráběcích strojů,420-602113282,info@mrm-machinery.cz,ES,www.mrm-machinery.cz,CZ
LUGER GmbH,GeKu Automatisierungssysteme GmbH,"Výhradní zástupce firem: NETSTAL- vstřikovací lisy, HB-THERM - přístroje na regulaci teploty, MOTAN - dopravní, sušicí, dávkovací a míchací systémy, TRIA - řezací mlýny, GEKU - manipulační zařízení, NOVOTNÝ- chlazení, HAMOS - separátory kovů, VIRGINIO NASTRI - pásové dopravníky, HESTA - extrůzní vyfukovací stroje, PELLETRON - odprašování granulátu.",43-2231635390,office@luger.eu,DE,www.luger.eu,EN
Yamazaki Mazak Central Europe s.r.o.,,"Společnost Yamazaki Mazak byla založena v roce 1919 a od té doby přispívá k rozvoji průmyslu obráběcích strojů jako přední světová společnost. Společnost Yamazaki Mazak vyrábí nejen pokročilé obráběcí stroje, jako jsou víceúčelová centra, CNC soustružnická centra, obráběcí centra a stroje pro laserové svařování, ale také automatizační systémy s koncepcí DONE IN ONE, které podporují globální výrobu tím, že poskytují výjimečnou produktivitu a všestrannost.",420-226211131,mazak@mazak-ce.cz,,www.mazakeu.cz,CZ
Vondra a Vondra s.r.o.,,Vývoj a výroba vibračních podavačů kruhových a lineárních včetně výroby orientačních a výstupních prvků. Výroba předzásobníků a pásových dopravníků.,420-465394280,info@vondra-vondra.cz,,www.vondra-vondra.cz,CZ
"BOMAR, spol. s r.o.",SECURFLEX,"Společnost BOMAR se zabývá vývojem a výrobou pásových pil na kov, pilo-vrtacích linek, automatických řezacích center, délkových dorazů a řezného příslušenství.",420-533426100,info@bomar.cz,CZ,www.bomar-saws.com,CZ
ALFLETH Engineering AG,Affolter Group SA,"Jsme švýcarská inženýrská a obchodní společnost s vlastními pobočkami ve střední a východní Evropě. Hlavním oborem činnosti naší společnosti je obchod s obráběcími stroji renomovaných výrobců ze Švýcarska, Německa, Francie, Itálie, Holandska a Indie.",41-628887000,mail@alfleth.com,CH,www.alfleth.com,EN
"Vydavatelství Nová média, s. r. o.",,Jsme vydavatelem největšího strojírenského webu v Česku.,420-724659048,vydavatelstvi@novamedia.cz,,www.strojirenstvi.cz,CZ
DK machinery a.s.,,"Laserová řezací centra, linky na zpracování plechů, automatizace.
Ohraňovací lisy, zakružovačky.
Soustruhy.

Podzim je ve strojírenském světě neoddělitelně spjat s Mezinárodním strojírenským veletrhem v Brně a DK machinery nemůže u této prestižní události chybět!

Seznámíme Vás se špičkovou technologií laserových řezacích strojů Mitsubishi Electric, na jejichž vláknový resonátor poskytujeme 5letou záruku! 

Přímo na stánku si budete moci prohlédnout ohraňovací lis se sníženou spotřebou energie a oleje pro výrazně nižší provozní náklady, a to díky kombinaci výhod hydraulických a servoelektrických ohraňovacích lisů – APHS Hybrid 31200. 

Představíme Vám také soustruh ST 225x1500, který je základním mezistupněm mezi konvenčními stroji a CNC produkčními automaty. Využijete ho tak jak v kusové a malosériové výrobě i pro obrábění v opakovaných výrobních dávkách. 

Poprvé u nás naleznete také technologii laserového svařování, která je čím dál tím vyhledávanější kvůli podstatně menší tepelně ovlivněné zóně a kvalitním svárům i bez nutnosti použití svařovacího drátu, použitelné pro svařování až do tloušťky 10 mm.",420-777703865,info@dkmachinery.cz,,www.dkmachinery.cz,CZ
TESLA Liptovský Hrádok a.s.,,"Výrobce bateriových energetických úložišť, OEM výrobce pro renomované světové značky v segmentech silové energetiky, HVAC, strojírenského průmyslu, automotive, recyklace, telekomunikací a IT.",421-445201201,blascik.martin@teslalh.sk,,www.teslalh.eu,SK
Technoweld Alloys (India) Pvt ltd,,"O společnosti Tecknoweld

We Tecknoweld Alloys India Private Limited je největším světovým výrobcem desek odolných proti opotřebení s instalovanou kapacitou 500 000 metrů čtverečních (5 kontejnerů za den)
Vyrábíme také dráty požadované a prodávané našim zákazníkům s instalovanou kapacitou 32 tun za den a dále narůstající na 100 tun za den.

Vyrábíme také opotřebitelné trubky o průměru od 100 mm do 350 mm v průměru a délce 6 metrů pro přepravu kalu, otěrové desky PTA s nanášením karbidu wolframu.

Tecknoweld je profesionálně řízená společnost založená před 26 lety s hutním zázemím, exportujeme do 35 zemí a většina dodavatelů originálního vybavení cementu, betonu, manipulace s materiálem, energie, bagrování, skla a těžby jsou našimi klienty.

Naše záruka kvality:

Laboratoř má akreditaci NABL
1. Chemie:
2.Mikrostruktura;
3. Test profilu postroje.
4. Zkušební souprava ASTM G65:.
5. Testovací souprava ASTM G76 ..


Jsme schválenými dodavateli pro většinu výrobců cementu, jako jsou FLSmidth, Pfeiffer, Humboldt, Loesche Five s, Thyssen Krupp, Schwing Stetter a mnoho dalších v Indii i v zahraničí.

naše vložky dodáváme společnostem CAT, KOMATSU a JOYGLOBAL.


Většina dolů jako Riotinto, BHP v Austrálii, Vale a Codelco Brazil používá naše produkty.

Navštivte prosím naši webovou stránku www.tecknoweld.com a neváhejte se nás zeptat na cokoli, co byste chtěli vědět.

Vítáme vaše dotazy na chennai@tecknoweld.com a jste srdečně vítáni k návštěvě našich závodů v Chennai, Indie.",91-9003019801,chennai@tecknoweld.com,,www.tecknoweld.com,EN
Gluhend India Pvt Ltd - Sage Metal Group,SAGE METALS,"India’s leading one stop solution for all Casting,Stamping ,Machining Assemby and Suface finish needs- SAGE METALS. An ISO and IATF certified company.

All UL/CSA certified electrical products.

We are a 40 year old company and the leading manufacturers of High Quality Metal Die casted products . With 7 facilities in India and in USA.

Our world class processes includes :- High pressure Die Casting,Sand casting, Investment casting,Gravity Die casting,Permanent Mould Casting ,Machining, Stamping, Extrusions etc .

Surface treatment :- Zn ,Tin Plating ,Liquid Painting,Powder Coating & Chromating .

Processing of all metals like – All alloys of Cu, Al, Zn. Steel ,Cast iron etc.

In house tooling and SPM capbilities with testing and UL/CSA lab facilities .

Industry serving :- Electrical wiring, Industrial, Power T&D,Plumbing, Irrigation, Water solutions,Construction, Medical,Tele-communication,HVAC,Office equipment ,Automotive etc.

Supplying to all the major OEM’s in thw world like ABB,Hubbell,Siemens,Eaton,Home Depot,Xylem,Emerson,Zurn etc.",91-9711985604,anshul.khari@sagemetals.com,IN,www.sagemetals.com,EN
Cusmat Technologies Pvt Ltd,CUSMAT Technologies Pvt. Ltd,"V Cusmatu využíváme špičkové imerzní technologie k podpoře odvětví v řešení nedostatku dovedností. Naše vzdělávací platforma založená na Metaverse umožňuje 'učení se praxí', což vede k rychlejšímu zlepšení dovedností, zvýšené produktivitě a zlepšení bezpečnosti v průmyslových prostředích. S imerzním vzděláváním může průmysl také vybavit zaměstnance pro mimořádné situace a zároveň zvyšovat produktivitu, snižovat dobu odstávky a zlepšovat bezpečnost zaměstnanců.",91-9811078179,harshad@cusmat.com,IN,www.cusmat.com,EN
GOELA ENGINEERS (OVERSEAS),,"jsme OEM výrobci převodovek a diferenciálů, spirálových kuželových kol, přímých kuželových kol, hřídelí, pouzder. vyvinuli jsme širokou škálu produktů pro použití v zemědělských traktorech a strojích. nabízíme vyčerpávající sortiment dílů pro zemědělské traktory, jako jsou Zetor, Ursus, Massey Ferguson, UTB a mnoho dalších mezinárodních traktorů.",91-9810645100,goela.engineers@gmail.com,,www.ringgearpinions.com,EN
Aquasub Engineering,,,91-9811078179,umar.atx@aquagroup.in,,www.aquagroup.in,EN
AMIDC Automation Technologies Pvt ltd,,"Ati Motors se zabývá interdisciplinárním inženýrstvím v oblasti umělé inteligence, výkonové elektroniky, řídicích systémů, strojního inženýrství, systémového softwaru, elektroniky a výroby. Staví (koncepce výroby) Sherpa Line of Autonomous Mobile Robot (AMR) – roboty nové generace využívající přirozenou navigaci využívající 3D LiDAR a kamerové vidění.

Tým se sídlem v Bangalore a Detroitu se zaměřuje na praktický a praktický přístup k robotice, ke stavbě produktů, které byly nasazeny v reálném světě, v továrnách a skladech.",91-9845279446,saurabh@atimotors.com,,www.atimotors.com,EN
Maeck ABP Compressor,,,91-9934361301,maeckjsr@gmail.com,,www.maeckabpcompressor.in,EN
Senor Metals Pvt Ltd,,,91-9811078179,pragnesh.admin@senormetals.in,,www.senormetals.in,EN
GPS India Techventures Pvt Ltd,LEESAS ENERTECH,"Výrobce a vývozce systému ochrany před bleskem a jeho příslušenství, výrobků pro elektrické uzemnění / uzemnění a jeho příslušenství. Přepěťová ochrana pro nízkonapěťový napájecí systém (méně než 1000 V AC a 1500 V DC)",91-9999301007,mahesh@gpspl.in,IN,www.gpspl.in,EN
Jairaj Ancillaries Private Limited,,,91-9811078179,gm@jairajgroup.com,,www.jairajgroup.com,EN
Shree Matangi Investmnet Casting Pvt Ltd,,,91-9811078179,pinank@investmentcastingindia.com,,www.investmentcastingindia.com,EN
Kamman Group,,"Kamman Group®, důvěryhodné jméno v oboru, stojí v popředí jako přední světový výrobce, prodejce a vývozce špičkových prášků ze slitin železa, kovových prášků, drátů ze slitiny na bázi niklu, drátů z nerezové oceli a chemických a minerálních prášků se sídlem se sídlem v Bombaji, Indie. Naše hlavní zaměření se točí kolem cateringu pro průmysl spotřebního materiálu pro svařování po celém světě.",0,sales@kammangroup.com,,www.kammangroup.com,EN
GEEKEYY ENGINEERING CO,,,91-9811078179,kanagaraj@geekeyy.com,,www.geekeyy.com,EN
Dataspire Technologies Pvt Ltd,,,91-9811078179,brindha@dataspiretech.com,,www.dataspiretech.com,EN
PULSARS,,"Lídři v OE Electronics

Společnost

Podnikání bylo zahájeno v roce 1988 jako garážový start-up v Chennai. Když první
Automat byl vyroben v Indii v roce 1989, měli jsme v něm naši elektroniku. Od té doby PUSARS
je průkopníkem všech technologických inovací v oblasti prodeje v Indii. Někteří jsou:

• První digitální řídicí systém
• První prodejní regulátor založený na čipové kartě
• První řešení s dotykovou klávesnicí
• První regulátor prodeje, který odeslal a přijal SMS pro aktualizaci stavu a kontrolu
• První ovladač automatu na občerstvení, který přijímá platby z elektronických peněženek
• První plně bateriový ovladač automatu pro kondomy a ubrousky
• Nejprve uvolněte uživatelské rozhraní TOUCHFREE pro řešení problémů Covid

Produkty

Kromě naší silné stránky v elektronice prodejních automatů jsme vyvinuli ovládání
produkty pro jiné OE aplikace jako

• Solární invertory (design bez vysokofrekvenčního transformátoru) s MPPT nabíječkami pro domácí střídače
• Ovládání dávkovacího čerpadla chemikálií,
• Inteligentní nabíječky baterií pro elektrokola,
• Obvody indikátoru hladiny paliva na bázi CAN pro obranu – ARJUN MBT Mark 2
• Elektronika pro úsporu vody (námořní aplikace)
• Baterie na golfové tréninkové sady
• Kriketová elektronika, která pomáhá při nácviku odpalování a rychlosti úderů, tempa a spin bowlingu

Zaměstnanci

Specializovaný vývojový tým se skládá z velmi vybrané skupiny kreativních inženýrů, z nichž asi 70 % se specializuje na software, 25 % na hardware a zbytek na návrh PCB. Testovací tým je skupina kvalifikovaných a vyškolených techniků. Máme také několik specialistů na validaci produktů, kteří podrobují každý nově navržený produkt speciálně navrženým testům, aby odhalili všechna zranitelná místa, aby bylo možné posílit slabá místa. O montáž a elektroinstalaci se starají dva týmy velmi zkušených techniků. Servisní tým pracuje na vracení zboží a poskytuje cennou zpětnou vazbu konstrukčním týmům. Prodejny udržují v pořádku a dobře zásobují velmi schopné osoby pomocí plně počítačového systému řízení zásob. Administrativní personál, který tvoří účetní, asistent nákupu a doručovatel, který tým doplňuje.

Promotéři

Balamurugan, dokončené inženýrství z Anna University; Pracoval pro HCL; Nyní trvá
péče o marketing, vývoj produktů a QA.

Ganesh, dokončené inženýrství z GCE Salem; Pracoval pro Siemens; Nyní se stará
materiálového plánování a výroby.

Práce, kterou děláme

Společnost se specializuje na návrh vestavěných ovládacích prvků pro OE aplikace. Pohled do
obecně vykonávaná práce zahrnuje:

• Studie požadavků
• Návrh regulačního schématu
• Vývoj specifikací
• Návrh obvodu
• Design PCB
• Vývoj vestavěného softwaru
• Testování prototypů
•	Výroba

Typickým zákazníkem byli konstruktéři strojů – většinou mechanici nebo elektrikáři –
přenechání veškeré odpovědnosti za řídicí systém na PULSARSU.

USP

Flexibilita – I 100 jednotek na šarži je pro nás dobré množství – přizpůsobujeme design do nových výšin

Reprezentativní seznam zákazníků (v abecedním pořadí)

• Cafeu, Dánsko
• Coca Cola India Limited
• CVRDE
• Inagra, Belgie
• Milton Roy Asia LMI Limited
• Nestle India Limited
• Pepsi Foods Limited
• Secure Vending, Spojené království
• Terabee, Francie
• Tata Technologies USA
• Vetus

Kontaktní údaje

Pan R. Balamurugan

balamuruganpulsars@gmail.com Mob: +91 98400 30688

Whatsap: +91 98400 30688",91-9840030688,balamuruganpulsars@gmail.com,,www.pulsars.in,EN
Precision Bright Steel Industries,,"PRECISION BRIGHT STEELINDUSTRIES

NO: 540 ARUL MURUGAN NAGAR, MANALI NOVÉ MĚSTO, VICHOOR, CHENNAI 600103
                                             E-mail: precisionbright@gmail.com
         Tel: 044-64552525 Fax: 044-2624 2288 Mobil: 09282152525, 09282142525
                                  http://www.precisionbright.com

VÝROBCI A SKLADNÍCI A DODAVATELÉ:

LESKÉ OCELOVÉ TYČE, UHLÍKOVÁ OCEL, VOLNĚ ŘEZNÁ OCEL A SLIKOVÁ OCEL ATD.
SPECIALISTA NA : SAE, DIN, IS, AISI & EN ŘADY A KULA, ŠESTIÚHELNÍKY, PLOCHY A OCTOGANY

Registrace naší firmy pro lesklou ocel a legované oceli a průmyslové suroviny

Máme obrovskou radost z toho, že se můžeme představit jako jeden z předních výrobců, nejskladnějších a dodavatelů:

Tímto informujeme, že společnost Precision Bright Steels industry je jedním z hlavních výrobců tyčí Bright Bars a Stockiest různých druhů legované oceli, uhlíkové oceli, měkké oceli a speciálních kovů.

Jsme pravidelně registrováni a dodáváme materiály mnoha společnostem, Public / Pvt.
Sektorové Govt.Companies.Podniky.podle požadovaných specifikací.

Vždy udržujeme dostatečné zásoby s příslušným certifikátem Mill Test Certificate.

Náš materiál prochází přísnou kontrolou kvality u nás (certifikováno ISO) a by
Inspekční agentury a vládní laboratoře třetích stran.",91-9282152525,precisionbright@gmail.com,,,EN
